YYYY	MM	DD	hh	mm	RS
1985	1	1	0	0	3.3795434603003796
1985	1	2	0	0	2.428591324288548
1985	1	3	0	0	2.062815058252728
1985	1	4	0	0	2.065278527518772
1985	1	5	0	0	1.8983039731389912
1985	1	6	0	0	1.4958232460172693
1985	1	7	0	0	1.5221104073850729
1985	1	8	0	0	2.4881129291178317
1985	1	9	0	0	2.7757573759256284
1985	1	10	0	0	3.816531302070936
1985	1	11	0	0	1.9017044092649664
1985	1	12	0	0	2.946858854092039
1985	1	13	0	0	4.3257981263171725
1985	1	14	0	0	3.6375784716141393
1985	1	15	0	0	1.9816652942601096
1985	1	16	0	0	2.276657845150876
1985	1	17	0	0	3.9934015925456565
1985	1	18	0	0	3.295399414973512
1985	1	19	0	0	1.8095615536335352
1985	1	20	0	0	4.0133529882482
1985	1	21	0	0	4.275735649010181
1985	1	22	0	0	4.952475569946664
1985	1	23	0	0	5.1265405496571095
1985	1	24	0	0	4.225625442845951
1985	1	25	0	0	4.696697881002804
1985	1	26	0	0	5.059064676464957
1985	1	27	0	0	4.930001122662205
1985	1	28	0	0	4.70426691447282
1985	1	29	0	0	2.3380455921579846
1985	1	30	0	0	6.325146631403231
1985	1	31	0	0	1.3220005737324154
1985	2	1	0	0	3.5243357808174625
1985	2	2	0	0	2.5353023054455783
1985	2	3	0	0	4.6307941601952445
1985	2	4	0	0	5.337080656938586
1985	2	5	0	0	3.639181291014712
1985	2	6	0	0	5.27400076956361
1985	2	7	0	0	4.3523020445193765
1985	2	8	0	0	5.037394384878598
1985	2	9	0	0	3.5276580754437026
1985	2	10	0	0	3.7711294377970432
1985	2	11	0	0	3.749357591949335
1985	2	12	0	0	5.466902816882071
1985	2	13	0	0	7.327380317132271
1985	2	14	0	0	8.75490378768216
1985	2	15	0	0	8.52206815480149
1985	2	16	0	0	9.254045060979495
1985	2	17	0	0	8.89780104771938
1985	2	18	0	0	10.622994073001914
1985	2	19	0	0	7.541702596628582
1985	2	20	0	0	4.404138374604684
1985	2	21	0	0	3.909021879595043
1985	2	22	0	0	8.515649272068632
1985	2	23	0	0	7.498474086463484
1985	2	24	0	0	10.965070741142622
1985	2	25	0	0	8.996814351311588
1985	2	26	0	0	10.398576368765319
1985	2	27	0	0	8.861000344647755
1985	2	28	0	0	6.197296841126907
1985	3	1	0	0	8.849382461227412
1985	3	2	0	0	12.05783534148633
1985	3	3	0	0	4.062064259476331
1985	3	4	0	0	3.043410056535021
1985	3	5	0	0	7.879464849849184
1985	3	6	0	0	12.564924955159249
1985	3	7	0	0	12.700723057669988
1985	3	8	0	0	13.172009236447824
1985	3	9	0	0	13.158853248561927
1985	3	10	0	0	11.384568376602278
1985	3	11	0	0	5.9903402807728625
1985	3	12	0	0	11.331497701924388
1985	3	13	0	0	12.213120098640585
1985	3	14	0	0	7.955265014963471
1985	3	15	0	0	12.154395538079282
1985	3	16	0	0	7.599077160811033
1985	3	17	0	0	14.668732621290847
1985	3	18	0	0	6.345860437447096
1985	3	19	0	0	15.925331641815218
1985	3	20	0	0	16.405015621206815
1985	3	21	0	0	4.077962015923229
1985	3	22	0	0	9.104797085354006
1985	3	23	0	0	16.785459785006008
1985	3	24	0	0	17.262397869809963
1985	3	25	0	0	7.1948154374635935
1985	3	26	0	0	15.35568580028759
1985	3	27	0	0	6.203312889941765
1985	3	28	0	0	17.228418047627127
1985	3	29	0	0	6.461665107071032
1985	3	30	0	0	13.497614847258857
1985	3	31	0	0	6.538821339327869
1985	4	1	0	0	9.358360956146909
1985	4	2	0	0	9.443404734543304
1985	4	3	0	0	10.73493657058176
1985	4	4	0	0	12.813793222964113
1985	4	5	0	0	20.426754129899127
1985	4	6	0	0	9.39509649787222
1985	4	7	0	0	14.62655490064488
1985	4	8	0	0	12.46551509170155
1985	4	9	0	0	19.89358476217934
1985	4	10	0	0	19.802152300041104
1985	4	11	0	0	19.17177662905261
1985	4	12	0	0	21.45284999214322
1985	4	13	0	0	20.40347152769645
1985	4	14	0	0	23.558073694639546
1985	4	15	0	0	22.545095712378025
1985	4	16	0	0	18.980974846603008
1985	4	17	0	0	8.851902720797838
1985	4	18	0	0	11.674220778491904
1985	4	19	0	0	21.96644334991491
1985	4	20	0	0	21.82398217831947
1985	4	21	0	0	23.121799644746364
1985	4	22	0	0	20.89470842068003
1985	4	23	0	0	22.441561150852685
1985	4	24	0	0	23.471702545801023
1985	4	25	0	0	22.430263000413774
1985	4	26	0	0	24.136100793430185
1985	4	27	0	0	21.383137883695568
1985	4	28	0	0	8.832087606103979
1985	4	29	0	0	9.17690764508522
1985	4	30	0	0	9.684859242643086
1985	5	1	0	0	8.21551908982713
1985	5	2	0	0	14.258791255506424
1985	5	3	0	0	22.120153940691935
1985	5	4	0	0	16.329987664778823
1985	5	5	0	0	10.054022508088474
1985	5	6	0	0	8.163975689249368
1985	5	7	0	0	9.963840115144311
1985	5	8	0	0	25.938221151559105
1985	5	9	0	0	26.084865662417982
1985	5	10	0	0	26.296424722066035
1985	5	11	0	0	21.404333114308915
1985	5	12	0	0	14.933505719169363
1985	5	13	0	0	17.18228651907695
1985	5	14	0	0	10.598493617677958
1985	5	15	0	0	9.64768111742546
1985	5	16	0	0	25.681745830909364
1985	5	17	0	0	9.63106704916252
1985	5	18	0	0	23.325210438964763
1985	5	19	0	0	27.206127351453716
1985	5	20	0	0	26.62775763936601
1985	5	21	0	0	18.005650722298483
1985	5	22	0	0	26.582456846667398
1985	5	23	0	0	21.42040016263346
1985	5	24	0	0	26.18793300939973
1985	5	25	0	0	27.35713006275491
1985	5	26	0	0	26.27023203109777
1985	5	27	0	0	26.05909666263483
1985	5	28	0	0	8.702026646037465
1985	5	29	0	0	7.266684423983334
1985	5	30	0	0	19.968898182385253
1985	5	31	0	0	14.664843509839
1985	6	1	0	0	9.576946642257647
1985	6	2	0	0	8.204575718361378
1985	6	3	0	0	21.918894618453034
1985	6	4	0	0	27.34176471544878
1985	6	5	0	0	28.34042406397128
1985	6	6	0	0	24.316206948204194
1985	6	7	0	0	19.5488937398069
1985	6	8	0	0	20.800142033125045
1985	6	9	0	0	25.47042461363466
1985	6	10	0	0	18.872597364044488
1985	6	11	0	0	14.4310531901328
1985	6	12	0	0	24.81957461152201
1985	6	13	0	0	15.782206427453435
1985	6	14	0	0	12.793385854032193
1985	6	15	0	0	20.47576019419247
1985	6	16	0	0	22.56884591808102
1985	6	17	0	0	28.336490953884574
1985	6	18	0	0	25.576115475842034
1985	6	19	0	0	26.632412929106696
1985	6	20	0	0	29.448874521773487
1985	6	21	0	0	12.756511785447305
1985	6	22	0	0	14.059328905906707
1985	6	23	0	0	12.511636507178123
1985	6	24	0	0	23.00261701121243
1985	6	25	0	0	9.305876577517374
1985	6	26	0	0	10.27388686048779
1985	6	27	0	0	17.17618178866493
1985	6	28	0	0	10.1568677334982
1985	6	29	0	0	10.141683206088212
1985	6	30	0	0	22.417508268066012
1985	7	1	0	0	19.916353266255218
1985	7	2	0	0	8.733239587510445
1985	7	3	0	0	22.61099185769183
1985	7	4	0	0	25.08419665583315
1985	7	5	0	0	26.947385147473522
1985	7	6	0	0	29.082493732835836
1985	7	7	0	0	26.924703887706396
1985	7	8	0	0	23.186316479029255
1985	7	9	0	0	19.023601912493415
1985	7	10	0	0	23.29815260879928
1985	7	11	0	0	22.629278129606927
1985	7	12	0	0	27.098158811446513
1985	7	13	0	0	26.12679461744913
1985	7	14	0	0	24.96639310661238
1985	7	15	0	0	22.505424967908578
1985	7	16	0	0	14.0147135942129
1985	7	17	0	0	22.935557086194876
1985	7	18	0	0	24.21237808367542
1985	7	19	0	0	24.30193312491391
1985	7	20	0	0	17.42070856699008
1985	7	21	0	0	12.311101579146767
1985	7	22	0	0	25.08908876331938
1985	7	23	0	0	20.422310699325944
1985	7	24	0	0	23.883574075706825
1985	7	25	0	0	25.182127434352957
1985	7	26	0	0	19.63468306262307
1985	7	27	0	0	10.228811821635773
1985	7	28	0	0	11.359486290903755
1985	7	29	0	0	22.497026124793713
1985	7	30	0	0	26.23827777324025
1985	7	31	0	0	17.55717796014146
1985	8	1	0	0	17.855392790841176
1985	8	2	0	0	22.769381800147222
1985	8	3	0	0	9.040830835825728
1985	8	4	0	0	19.703913429380343
1985	8	5	0	0	19.384136654596386
1985	8	6	0	0	24.45038930532188
1985	8	7	0	0	25.559562387902748
1985	8	8	0	0	13.262055335186083
1985	8	9	0	0	25.040951176011987
1985	8	10	0	0	15.414088463900239
1985	8	11	0	0	18.98220580588656
1985	8	12	0	0	20.71917091515491
1985	8	13	0	0	9.402189715943626
1985	8	14	0	0	23.177993798336576
1985	8	15	0	0	14.681826587828219
1985	8	16	0	0	22.948226617978975
1985	8	17	0	0	22.676626941380093
1985	8	18	0	0	20.06294381958954
1985	8	19	0	0	11.270983012518442
1985	8	20	0	0	16.829011592998242
1985	8	21	0	0	15.476176780119218
1985	8	22	0	0	9.271877358736283
1985	8	23	0	0	21.579871979030287
1985	8	24	0	0	21.691324612283385
1985	8	25	0	0	16.983164377282694
1985	8	26	0	0	15.077541773200867
1985	8	27	0	0	18.992108290461438
1985	8	28	0	0	10.007990067440938
1985	8	29	0	0	12.658004268086765
1985	8	30	0	0	19.220526317459633
1985	8	31	0	0	20.68447387181253
1985	9	1	0	0	13.251885042446238
1985	9	2	0	0	15.698535796796314
1985	9	3	0	0	17.483447913496043
1985	9	4	0	0	19.656639003786626
1985	9	5	0	0	10.601264177391917
1985	9	6	0	0	11.009818941899876
1985	9	7	0	0	7.820737403352219
1985	9	8	0	0	15.321489896322836
1985	9	9	0	0	7.860996571933182
1985	9	10	0	0	15.388055757001728
1985	9	11	0	0	8.134758845158107
